miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-1249	2	0.323755	N	TCGA-D5-6922-01A
hsa-mir-1538	0	0.0	N	TCGA-D5-6922-01A
hsa-mir-1976	30	4.85633	N	TCGA-D5-6922-01A
hsa-mir-2110	9	1.456899	N	TCGA-D5-6922-01A
hsa-mir-326	15	2.428165	N	TCGA-D5-6922-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6922-01A
hsa-mir-3653	12	1.942532	N	TCGA-D5-6922-01A
hsa-mir-375	56611	9164.057199	N	TCGA-D5-6922-01A
hsa-mir-484	140	22.662875	N	TCGA-D5-6922-01A
hsa-mir-760	1	0.161878	N	TCGA-D5-6922-01A
hsa-mir-1249	10	2.422433	N	TCGA-DM-A0XD-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A0XD-01A
hsa-mir-1976	34	8.236271	N	TCGA-DM-A0XD-01A
hsa-mir-2110	13	3.149162	N	TCGA-DM-A0XD-01A
hsa-mir-326	21	5.087108	N	TCGA-DM-A0XD-01A
hsa-mir-346	0	0.0	N	TCGA-DM-A0XD-01A
hsa-mir-3653	48	11.627676	N	TCGA-DM-A0XD-01A
hsa-mir-375	23622	5722.270052	N	TCGA-DM-A0XD-01A
hsa-mir-484	224	54.262488	N	TCGA-DM-A0XD-01A
hsa-mir-760	2	0.484487	N	TCGA-DM-A0XD-01A
hsa-mir-1249	11	2.051165	N	TCGA-A6-6138-01A
hsa-mir-1538	3	0.559409	N	TCGA-A6-6138-01A
hsa-mir-1976	41	7.645253	N	TCGA-A6-6138-01A
hsa-mir-2110	5	0.932348	N	TCGA-A6-6138-01A
hsa-mir-326	24	4.47527	N	TCGA-A6-6138-01A
hsa-mir-346	0	0.0	N	TCGA-A6-6138-01A
hsa-mir-3653	31	5.780557	N	TCGA-A6-6138-01A
hsa-mir-375	10492	1956.438841	N	TCGA-A6-6138-01A
hsa-mir-484	212	39.531551	N	TCGA-A6-6138-01A
hsa-mir-760	2	0.372939	N	TCGA-A6-6138-01A
hsa-mir-1249	7	0.991857	N	TCGA-AD-6964-01A
hsa-mir-1538	0	0.0	N	TCGA-AD-6964-01A
hsa-mir-1976	80	11.335512	N	TCGA-AD-6964-01A
hsa-mir-2110	22	3.117266	N	TCGA-AD-6964-01A
hsa-mir-326	36	5.10098	N	TCGA-AD-6964-01A
hsa-mir-346	0	0.0	N	TCGA-AD-6964-01A
hsa-mir-3653	29	4.109123	N	TCGA-AD-6964-01A
hsa-mir-375	263281	37305.310815	N	TCGA-AD-6964-01A
hsa-mir-484	349	49.45117	N	TCGA-AD-6964-01A
hsa-mir-760	8	1.133551	N	TCGA-AD-6964-01A
hsa-mir-1249	6	1.315923	N	TCGA-CM-6166-01A
hsa-mir-1538	1	0.219321	N	TCGA-CM-6166-01A
hsa-mir-1976	30	6.579617	N	TCGA-CM-6166-01A
hsa-mir-2110	7	1.535244	N	TCGA-CM-6166-01A
hsa-mir-326	11	2.412526	N	TCGA-CM-6166-01A
hsa-mir-346	0	0.0	N	TCGA-CM-6166-01A
hsa-mir-3653	8	1.754564	N	TCGA-CM-6166-01A
hsa-mir-375	27993	6139.440504	N	TCGA-CM-6166-01A
hsa-mir-484	124	27.19575	N	TCGA-CM-6166-01A
hsa-mir-760	2	0.438641	N	TCGA-CM-6166-01A
hsa-mir-1249	8	0.605807	N	TCGA-A6-6654-01A
hsa-mir-1538	1	0.075726	N	TCGA-A6-6654-01A
hsa-mir-1976	86	6.512423	N	TCGA-A6-6654-01A
hsa-mir-2110	8	0.605807	N	TCGA-A6-6654-01A
hsa-mir-326	38	2.877582	N	TCGA-A6-6654-01A
hsa-mir-346	1	0.075726	N	TCGA-A6-6654-01A
hsa-mir-3653	37	2.801856	N	TCGA-A6-6654-01A
hsa-mir-375	31364	2375.065418	N	TCGA-A6-6654-01A
hsa-mir-484	335	25.368158	N	TCGA-A6-6654-01A
hsa-mir-760	3	0.227178	N	TCGA-A6-6654-01A
hsa-mir-1249	2	0.734543	N	TCGA-A6-6780-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-6780-01A
hsa-mir-1976	42	15.425394	N	TCGA-A6-6780-01A
hsa-mir-2110	9	3.305442	N	TCGA-A6-6780-01A
hsa-mir-326	27	9.916325	N	TCGA-A6-6780-01A
hsa-mir-346	0	0.0	N	TCGA-A6-6780-01A
hsa-mir-3653	13	4.774527	N	TCGA-A6-6780-01A
hsa-mir-375	109404	40180.947215	N	TCGA-A6-6780-01A
hsa-mir-484	185	67.945187	N	TCGA-A6-6780-01A
hsa-mir-760	4	1.469085	N	TCGA-A6-6780-01A
hsa-mir-1249	8	0.637893	N	TCGA-A6-2683-01A
hsa-mir-1538	1	0.079737	N	TCGA-A6-2683-01A
hsa-mir-1976	51	4.066567	N	TCGA-A6-2683-01A
hsa-mir-2110	33	2.631308	N	TCGA-A6-2683-01A
hsa-mir-326	26	2.073152	N	TCGA-A6-2683-01A
hsa-mir-346	0	0.0	N	TCGA-A6-2683-01A
hsa-mir-3653	192	15.309429	N	TCGA-A6-2683-01A
hsa-mir-375	24685	1968.29816	N	TCGA-A6-2683-01A
hsa-mir-484	1144	91.218679	N	TCGA-A6-2683-01A
hsa-mir-760	14	1.116313	N	TCGA-A6-2683-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3673-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3673-01A
hsa-mir-1976	10	18.861732	N	TCGA-AA-3673-01A
hsa-mir-2110	3	5.65852	N	TCGA-AA-3673-01A
hsa-mir-326	20	37.723464	N	TCGA-AA-3673-01A
hsa-mir-346	2	3.772346	N	TCGA-AA-3673-01A
hsa-mir-3653	12	22.634079	N	TCGA-AA-3673-01A
hsa-mir-375	21693	40916.755631	N	TCGA-AA-3673-01A
hsa-mir-484	44	82.991622	N	TCGA-AA-3673-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3673-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3955-01A
hsa-mir-1538	3	4.400518	N	TCGA-AA-3955-01A
hsa-mir-1976	5	7.334196	N	TCGA-AA-3955-01A
hsa-mir-2110	3	4.400518	N	TCGA-AA-3955-01A
hsa-mir-326	4	5.867357	N	TCGA-AA-3955-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3955-01A
hsa-mir-3653	45	66.007763	N	TCGA-AA-3955-01A
hsa-mir-375	6267	9192.681059	N	TCGA-AA-3955-01A
hsa-mir-484	52	76.275637	N	TCGA-AA-3955-01A
hsa-mir-760	5	7.334196	N	TCGA-AA-3955-01A
hsa-mir-1249	7	0.943739	N	TCGA-DM-A285-01A
hsa-mir-1538	3	0.40446	N	TCGA-DM-A285-01A
hsa-mir-1976	44	5.932074	N	TCGA-DM-A285-01A
hsa-mir-2110	19	2.561577	N	TCGA-DM-A285-01A
hsa-mir-326	34	4.583875	N	TCGA-DM-A285-01A
hsa-mir-346	2	0.26964	N	TCGA-DM-A285-01A
hsa-mir-3653	18	2.426757	N	TCGA-DM-A285-01A
hsa-mir-375	48800	6579.209025	N	TCGA-DM-A285-01A
hsa-mir-484	309	41.659336	N	TCGA-DM-A285-01A
hsa-mir-760	9	1.213379	N	TCGA-DM-A285-01A
hsa-mir-1249	7	1.803013	N	TCGA-AA-3660-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3660-01A
hsa-mir-1976	22	5.666613	N	TCGA-AA-3660-01A
hsa-mir-2110	5	1.287866	N	TCGA-AA-3660-01A
hsa-mir-326	10	2.575733	N	TCGA-AA-3660-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3660-01A
hsa-mir-3653	19	4.893893	N	TCGA-AA-3660-01A
hsa-mir-375	97943	25227.501616	N	TCGA-AA-3660-01A
hsa-mir-484	90	23.181597	N	TCGA-AA-3660-01A
hsa-mir-760	7	1.803013	N	TCGA-AA-3660-01A
hsa-mir-1249	8	2.513689	N	TCGA-AD-6890-01A
hsa-mir-1538	1	0.314211	N	TCGA-AD-6890-01A
hsa-mir-1976	25	7.855277	N	TCGA-AD-6890-01A
hsa-mir-2110	2	0.628422	N	TCGA-AD-6890-01A
hsa-mir-326	25	7.855277	N	TCGA-AD-6890-01A
hsa-mir-346	0	0.0	N	TCGA-AD-6890-01A
hsa-mir-3653	19	5.97001	N	TCGA-AD-6890-01A
hsa-mir-375	136754	42969.621445	N	TCGA-AD-6890-01A
hsa-mir-484	231	72.582758	N	TCGA-AD-6890-01A
hsa-mir-760	2	0.628422	N	TCGA-AD-6890-01A
hsa-mir-1249	8	1.926311	N	TCGA-CM-6162-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-6162-01A
hsa-mir-1976	29	6.982879	N	TCGA-CM-6162-01A
hsa-mir-2110	15	3.611834	N	TCGA-CM-6162-01A
hsa-mir-326	26	6.260512	N	TCGA-CM-6162-01A
hsa-mir-346	2	0.481578	N	TCGA-CM-6162-01A
hsa-mir-3653	8	1.926311	N	TCGA-CM-6162-01A
hsa-mir-375	133889	32238.98782	N	TCGA-CM-6162-01A
hsa-mir-484	163	39.248594	N	TCGA-CM-6162-01A
hsa-mir-760	6	1.444734	N	TCGA-CM-6162-01A
hsa-mir-1249	9	0.983563	N	TCGA-F4-6807-01A
hsa-mir-1538	0	0.0	N	TCGA-F4-6807-01A
hsa-mir-1976	45	4.917814	N	TCGA-F4-6807-01A
hsa-mir-2110	6	0.655709	N	TCGA-F4-6807-01A
hsa-mir-326	37	4.043536	N	TCGA-F4-6807-01A
hsa-mir-346	0	0.0	N	TCGA-F4-6807-01A
hsa-mir-3653	26	2.841404	N	TCGA-F4-6807-01A
hsa-mir-375	62177	6794.998299	N	TCGA-F4-6807-01A
hsa-mir-484	212	23.168368	N	TCGA-F4-6807-01A
hsa-mir-760	3	0.327854	N	TCGA-F4-6807-01A
hsa-mir-1249	2	0.728403	N	TCGA-DM-A28E-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A28E-01A
hsa-mir-1976	13	4.734619	N	TCGA-DM-A28E-01A
hsa-mir-2110	8	2.913612	N	TCGA-DM-A28E-01A
hsa-mir-326	8	2.913612	N	TCGA-DM-A28E-01A
hsa-mir-346	0	0.0	N	TCGA-DM-A28E-01A
hsa-mir-3653	31	11.290246	N	TCGA-DM-A28E-01A
hsa-mir-375	35468	12917.497805	N	TCGA-DM-A28E-01A
hsa-mir-484	134	48.802997	N	TCGA-DM-A28E-01A
hsa-mir-760	0	0.0	N	TCGA-DM-A28E-01A
hsa-mir-1249	2	1.470385	N	TCGA-AA-3529-01A
hsa-mir-1538	1	0.735192	N	TCGA-AA-3529-01A
hsa-mir-1976	7	5.146347	N	TCGA-AA-3529-01A
hsa-mir-2110	5	3.675962	N	TCGA-AA-3529-01A
hsa-mir-326	2	1.470385	N	TCGA-AA-3529-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3529-01A
hsa-mir-3653	8	5.88154	N	TCGA-AA-3529-01A
hsa-mir-375	50648	37236.029137	N	TCGA-AA-3529-01A
hsa-mir-484	43	31.613277	N	TCGA-AA-3529-01A
hsa-mir-760	5	3.675962	N	TCGA-AA-3529-01A
hsa-mir-1249	12	2.593242	N	TCGA-DM-A1D6-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A1D6-01A
hsa-mir-1976	16	3.457656	N	TCGA-DM-A1D6-01A
hsa-mir-2110	10	2.161035	N	TCGA-DM-A1D6-01A
hsa-mir-326	9	1.944932	N	TCGA-DM-A1D6-01A
hsa-mir-346	1	0.216104	N	TCGA-DM-A1D6-01A
hsa-mir-3653	53	11.453486	N	TCGA-DM-A1D6-01A
hsa-mir-375	286139	61835.643768	N	TCGA-DM-A1D6-01A
hsa-mir-484	115	24.851904	N	TCGA-DM-A1D6-01A
hsa-mir-760	0	0.0	N	TCGA-DM-A1D6-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3696-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3696-01A
hsa-mir-1976	11	8.944529	N	TCGA-AA-3696-01A
hsa-mir-2110	5	4.065695	N	TCGA-AA-3696-01A
hsa-mir-326	7	5.691973	N	TCGA-AA-3696-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3696-01A
hsa-mir-3653	8	6.505112	N	TCGA-AA-3696-01A
hsa-mir-375	102415	83277.63331	N	TCGA-AA-3696-01A
hsa-mir-484	55	44.722646	N	TCGA-AA-3696-01A
hsa-mir-760	3	2.439417	N	TCGA-AA-3696-01A
hsa-mir-1249	8	1.626103	N	TCGA-D5-6529-01A
hsa-mir-1538	2	0.406526	N	TCGA-D5-6529-01A
hsa-mir-1976	53	10.772931	N	TCGA-D5-6529-01A
hsa-mir-2110	10	2.032629	N	TCGA-D5-6529-01A
hsa-mir-326	20	4.065257	N	TCGA-D5-6529-01A
hsa-mir-346	0	0.0	N	TCGA-D5-6529-01A
hsa-mir-3653	36	7.317463	N	TCGA-D5-6529-01A
hsa-mir-375	113371	23044.113325	N	TCGA-D5-6529-01A
hsa-mir-484	231	46.95372	N	TCGA-D5-6529-01A
hsa-mir-760	6	1.219577	N	TCGA-D5-6529-01A
hsa-mir-1249	3	2.427842	N	TCGA-A6-6781-01B
hsa-mir-1538	1	0.809281	N	TCGA-A6-6781-01B
hsa-mir-1976	124	100.350823	N	TCGA-A6-6781-01B
hsa-mir-2110	1	0.809281	N	TCGA-A6-6781-01B
hsa-mir-326	3	2.427842	N	TCGA-A6-6781-01B
hsa-mir-346	1	0.809281	N	TCGA-A6-6781-01B
hsa-mir-3653	50	40.464042	N	TCGA-A6-6781-01B
hsa-mir-375	114623	92762.196874	N	TCGA-A6-6781-01B
hsa-mir-484	160	129.484933	N	TCGA-A6-6781-01B
hsa-mir-760	2	1.618562	N	TCGA-A6-6781-01B
hsa-mir-1249	2	1.602386	N	TCGA-AA-3856-01A
hsa-mir-1538	1	0.801193	N	TCGA-AA-3856-01A
hsa-mir-1976	4	3.204771	N	TCGA-AA-3856-01A
hsa-mir-2110	2	1.602386	N	TCGA-AA-3856-01A
hsa-mir-326	3	2.403578	N	TCGA-AA-3856-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3856-01A
hsa-mir-3653	17	13.620278	N	TCGA-AA-3856-01A
hsa-mir-375	12609	10102.240215	N	TCGA-AA-3856-01A
hsa-mir-484	54	43.264412	N	TCGA-AA-3856-01A
hsa-mir-760	0	0.0	N	TCGA-AA-3856-01A
hsa-mir-1249	1	0.869572	N	TCGA-AA-A02Y-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-A02Y-01A
hsa-mir-1976	12	10.434864	N	TCGA-AA-A02Y-01A
hsa-mir-2110	10	8.69572	N	TCGA-AA-A02Y-01A
hsa-mir-326	1	0.869572	N	TCGA-AA-A02Y-01A
hsa-mir-346	0	0.0	N	TCGA-AA-A02Y-01A
hsa-mir-3653	14	12.174008	N	TCGA-AA-A02Y-01A
hsa-mir-375	47819	41582.064555	N	TCGA-AA-A02Y-01A
hsa-mir-484	58	50.435177	N	TCGA-AA-A02Y-01A
hsa-mir-760	0	0.0	N	TCGA-AA-A02Y-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3506-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3506-01A
hsa-mir-1976	9	4.752327	N	TCGA-AA-3506-01A
hsa-mir-2110	4	2.112145	N	TCGA-AA-3506-01A
hsa-mir-326	5	2.640182	N	TCGA-AA-3506-01A
hsa-mir-346	1	0.528036	N	TCGA-AA-3506-01A
hsa-mir-3653	5	2.640182	N	TCGA-AA-3506-01A
hsa-mir-375	54928	29003.980866	N	TCGA-AA-3506-01A
hsa-mir-484	96	50.69149	N	TCGA-AA-3506-01A
hsa-mir-760	1	0.528036	N	TCGA-AA-3506-01A
hsa-mir-1249	3	0.696183	N	TCGA-AD-6899-01A
hsa-mir-1538	0	0.0	N	TCGA-AD-6899-01A
hsa-mir-1976	38	8.818324	N	TCGA-AD-6899-01A
hsa-mir-2110	8	1.856489	N	TCGA-AD-6899-01A
hsa-mir-326	25	5.801529	N	TCGA-AD-6899-01A
hsa-mir-346	0	0.0	N	TCGA-AD-6899-01A
hsa-mir-3653	24	5.569468	N	TCGA-AD-6899-01A
hsa-mir-375	60414	14019.74237	N	TCGA-AD-6899-01A
hsa-mir-484	193	44.787802	N	TCGA-AD-6899-01A
hsa-mir-760	1	0.232061	N	TCGA-AD-6899-01A
hsa-mir-1249	12	2.603321	N	TCGA-CM-6163-01A
hsa-mir-1538	2	0.433887	N	TCGA-CM-6163-01A
hsa-mir-1976	41	8.894682	N	TCGA-CM-6163-01A
hsa-mir-2110	8	1.735548	N	TCGA-CM-6163-01A
hsa-mir-326	13	2.820265	N	TCGA-CM-6163-01A
hsa-mir-346	1	0.216943	N	TCGA-CM-6163-01A
hsa-mir-3653	12	2.603321	N	TCGA-CM-6163-01A
hsa-mir-375	88906	19287.575041	N	TCGA-CM-6163-01A
hsa-mir-484	164	35.578727	N	TCGA-CM-6163-01A
hsa-mir-760	4	0.867774	N	TCGA-CM-6163-01A
hsa-mir-1249	16	2.578762	N	TCGA-CM-6676-01A
hsa-mir-1538	0	0.0	N	TCGA-CM-6676-01A
hsa-mir-1976	66	10.637393	N	TCGA-CM-6676-01A
hsa-mir-2110	16	2.578762	N	TCGA-CM-6676-01A
hsa-mir-326	40	6.446905	N	TCGA-CM-6676-01A
hsa-mir-346	0	0.0	N	TCGA-CM-6676-01A
hsa-mir-3653	36	5.802214	N	TCGA-CM-6676-01A
hsa-mir-375	92180	14856.891612	N	TCGA-CM-6676-01A
hsa-mir-484	191	30.783969	N	TCGA-CM-6676-01A
hsa-mir-760	11	1.772899	N	TCGA-CM-6676-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3555-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3555-01A
hsa-mir-1976	2	5.122505	N	TCGA-AA-3555-01A
hsa-mir-2110	0	0.0	N	TCGA-AA-3555-01A
hsa-mir-326	0	0.0	N	TCGA-AA-3555-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3555-01A
hsa-mir-3653	3	7.683757	N	TCGA-AA-3555-01A
hsa-mir-375	57468	147190.050047	N	TCGA-AA-3555-01A
hsa-mir-484	11	28.173776	N	TCGA-AA-3555-01A
hsa-mir-760	2	5.122505	N	TCGA-AA-3555-01A
hsa-mir-1249	10	2.488326	N	TCGA-QL-A97D-01A
hsa-mir-1538	2	0.497665	N	TCGA-QL-A97D-01A
hsa-mir-1976	31	7.713811	N	TCGA-QL-A97D-01A
hsa-mir-2110	7	1.741828	N	TCGA-QL-A97D-01A
hsa-mir-326	7	1.741828	N	TCGA-QL-A97D-01A
hsa-mir-346	1	0.248833	N	TCGA-QL-A97D-01A
hsa-mir-3653	19	4.727819	N	TCGA-QL-A97D-01A
hsa-mir-375	28187	7013.844548	N	TCGA-QL-A97D-01A
hsa-mir-484	312	77.635772	N	TCGA-QL-A97D-01A
hsa-mir-760	3	0.746498	N	TCGA-QL-A97D-01A
hsa-mir-1249	5	1.783834	N	TCGA-NH-A6GB-01A
hsa-mir-1538	2	0.713534	N	TCGA-NH-A6GB-01A
hsa-mir-1976	39	13.913907	N	TCGA-NH-A6GB-01A
hsa-mir-2110	6	2.140601	N	TCGA-NH-A6GB-01A
hsa-mir-326	5	1.783834	N	TCGA-NH-A6GB-01A
hsa-mir-346	0	0.0	N	TCGA-NH-A6GB-01A
hsa-mir-3653	15	5.351503	N	TCGA-NH-A6GB-01A
hsa-mir-375	8936	3188.068575	N	TCGA-NH-A6GB-01A
hsa-mir-484	250	89.191713	N	TCGA-NH-A6GB-01A
hsa-mir-760	6	2.140601	N	TCGA-NH-A6GB-01A
hsa-mir-1249	2	0.745486	N	TCGA-AD-6888-01A
hsa-mir-1538	1	0.372743	N	TCGA-AD-6888-01A
hsa-mir-1976	54	20.128119	N	TCGA-AD-6888-01A
hsa-mir-2110	7	2.609201	N	TCGA-AD-6888-01A
hsa-mir-326	15	5.591144	N	TCGA-AD-6888-01A
hsa-mir-346	1	0.372743	N	TCGA-AD-6888-01A
hsa-mir-3653	19	7.082116	N	TCGA-AD-6888-01A
hsa-mir-375	42286	15761.80831	N	TCGA-AD-6888-01A
hsa-mir-484	222	82.748935	N	TCGA-AD-6888-01A
hsa-mir-760	2	0.745486	N	TCGA-AD-6888-01A
hsa-mir-1249	3	1.170743	N	TCGA-A6-2684-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-2684-01A
hsa-mir-1976	7	2.731734	N	TCGA-A6-2684-01A
hsa-mir-2110	2	0.780495	N	TCGA-A6-2684-01A
hsa-mir-326	6	2.341486	N	TCGA-A6-2684-01A
hsa-mir-346	0	0.0	N	TCGA-A6-2684-01A
hsa-mir-3653	12	4.682973	N	TCGA-A6-2684-01A
hsa-mir-375	28297	11042.839442	N	TCGA-A6-2684-01A
hsa-mir-484	79	30.829569	N	TCGA-A6-2684-01A
hsa-mir-760	1	0.390248	N	TCGA-A6-2684-01A
hsa-mir-1249	11	3.766113	N	TCGA-DM-A28C-01A
hsa-mir-1538	0	0.0	N	TCGA-DM-A28C-01A
hsa-mir-1976	21	7.189853	N	TCGA-DM-A28C-01A
hsa-mir-2110	12	4.108487	N	TCGA-DM-A28C-01A
hsa-mir-326	10	3.423739	N	TCGA-DM-A28C-01A
hsa-mir-346	0	0.0	N	TCGA-DM-A28C-01A
hsa-mir-3653	28	9.58647	N	TCGA-DM-A28C-01A
hsa-mir-375	58586	20058.319978	N	TCGA-DM-A28C-01A
hsa-mir-484	88	30.128907	N	TCGA-DM-A28C-01A
hsa-mir-760	0	0.0	N	TCGA-DM-A28C-01A
hsa-mir-1249	3	0.487605	N	TCGA-A6-A56B-01A
hsa-mir-1538	0	0.0	N	TCGA-A6-A56B-01A
hsa-mir-1976	58	9.427027	N	TCGA-A6-A56B-01A
hsa-mir-2110	7	1.137745	N	TCGA-A6-A56B-01A
hsa-mir-326	7	1.137745	N	TCGA-A6-A56B-01A
hsa-mir-346	3	0.487605	N	TCGA-A6-A56B-01A
hsa-mir-3653	18	2.925629	N	TCGA-A6-A56B-01A
hsa-mir-375	16848	2738.388788	N	TCGA-A6-A56B-01A
hsa-mir-484	315	51.198508	N	TCGA-A6-A56B-01A
hsa-mir-760	4	0.65014	N	TCGA-A6-A56B-01A
hsa-mir-1249	2	0.336892	N	TCGA-AZ-4323-01A
hsa-mir-1538	2	0.336892	N	TCGA-AZ-4323-01A
hsa-mir-1976	41	6.906286	N	TCGA-AZ-4323-01A
hsa-mir-2110	12	2.021352	N	TCGA-AZ-4323-01A
hsa-mir-326	33	5.558718	N	TCGA-AZ-4323-01A
hsa-mir-346	2	0.336892	N	TCGA-AZ-4323-01A
hsa-mir-3653	49	8.253853	N	TCGA-AZ-4323-01A
hsa-mir-375	543509	91551.911432	N	TCGA-AZ-4323-01A
hsa-mir-484	304	51.207581	N	TCGA-AZ-4323-01A
hsa-mir-760	2	0.336892	N	TCGA-AZ-4323-01A
hsa-mir-1249	1	0.522847	N	TCGA-AA-3556-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3556-01A
hsa-mir-1976	4	2.091388	N	TCGA-AA-3556-01A
hsa-mir-2110	8	4.182777	N	TCGA-AA-3556-01A
hsa-mir-326	2	1.045694	N	TCGA-AA-3556-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3556-01A
hsa-mir-3653	14	7.31986	N	TCGA-AA-3556-01A
hsa-mir-375	133667	69887.404875	N	TCGA-AA-3556-01A
hsa-mir-484	48	25.096661	N	TCGA-AA-3556-01A
hsa-mir-760	4	2.091388	N	TCGA-AA-3556-01A
hsa-mir-1249	9	1.522082	N	TCGA-CM-5349-01A
hsa-mir-1538	1	0.16912	N	TCGA-CM-5349-01A
hsa-mir-1976	31	5.242726	N	TCGA-CM-5349-01A
hsa-mir-2110	10	1.691202	N	TCGA-CM-5349-01A
hsa-mir-326	13	2.198563	N	TCGA-CM-5349-01A
hsa-mir-346	0	0.0	N	TCGA-CM-5349-01A
hsa-mir-3653	17	2.875044	N	TCGA-CM-5349-01A
hsa-mir-375	118150	19981.552368	N	TCGA-CM-5349-01A
hsa-mir-484	191	32.301959	N	TCGA-CM-5349-01A
hsa-mir-760	0	0.0	N	TCGA-CM-5349-01A
hsa-mir-1249	19	4.926126	N	TCGA-A6-6781-01A
hsa-mir-1538	3	0.777809	N	TCGA-A6-6781-01A
hsa-mir-1976	115	29.816027	N	TCGA-A6-6781-01A
hsa-mir-2110	10	2.592698	N	TCGA-A6-6781-01A
hsa-mir-326	38	9.852253	N	TCGA-A6-6781-01A
hsa-mir-346	2	0.51854	N	TCGA-A6-6781-01A
hsa-mir-3653	42	10.889332	N	TCGA-A6-6781-01A
hsa-mir-375	316498	82058.374078	N	TCGA-A6-6781-01A
hsa-mir-484	260	67.410149	N	TCGA-A6-6781-01A
hsa-mir-760	5	1.296349	N	TCGA-A6-6781-01A
hsa-mir-1249	11	1.826813	N	TCGA-G4-6295-01A
hsa-mir-1538	0	0.0	N	TCGA-G4-6295-01A
hsa-mir-1976	87	14.448426	N	TCGA-G4-6295-01A
hsa-mir-2110	30	4.982216	N	TCGA-G4-6295-01A
hsa-mir-326	35	5.812585	N	TCGA-G4-6295-01A
hsa-mir-346	0	0.0	N	TCGA-G4-6295-01A
hsa-mir-3653	12	1.992886	N	TCGA-G4-6295-01A
hsa-mir-375	212194	35239.877922	N	TCGA-G4-6295-01A
hsa-mir-484	550	91.340626	N	TCGA-G4-6295-01A
hsa-mir-760	18	2.98933	N	TCGA-G4-6295-01A
hsa-mir-1249	2	1.815118	N	TCGA-AA-3715-01A
hsa-mir-1538	0	0.0	N	TCGA-AA-3715-01A
hsa-mir-1976	14	12.705823	N	TCGA-AA-3715-01A
hsa-mir-2110	1	0.907559	N	TCGA-AA-3715-01A
hsa-mir-326	3	2.722676	N	TCGA-AA-3715-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3715-01A
hsa-mir-3653	22	19.966293	N	TCGA-AA-3715-01A
hsa-mir-375	65842	59755.485512	N	TCGA-AA-3715-01A
hsa-mir-484	54	49.008174	N	TCGA-AA-3715-01A
hsa-mir-760	3	2.722676	N	TCGA-AA-3715-01A
hsa-mir-1249	1	0.297605	N	TCGA-AA-3862-01A
hsa-mir-1538	2	0.59521	N	TCGA-AA-3862-01A
hsa-mir-1976	19	5.654499	N	TCGA-AA-3862-01A
hsa-mir-2110	3	0.892816	N	TCGA-AA-3862-01A
hsa-mir-326	13	3.868868	N	TCGA-AA-3862-01A
hsa-mir-346	1	0.297605	N	TCGA-AA-3862-01A
hsa-mir-3653	40	11.904209	N	TCGA-AA-3862-01A
hsa-mir-375	80563	23975.970163	N	TCGA-AA-3862-01A
hsa-mir-484	273	81.246228	N	TCGA-AA-3862-01A
hsa-mir-760	1	0.297605	N	TCGA-AA-3862-01A
hsa-mir-1249	2	2.828834	N	TCGA-AA-3941-01A
hsa-mir-1538	1	1.414417	N	TCGA-AA-3941-01A
hsa-mir-1976	3	4.243251	N	TCGA-AA-3941-01A
hsa-mir-2110	4	5.657669	N	TCGA-AA-3941-01A
hsa-mir-326	4	5.657669	N	TCGA-AA-3941-01A
hsa-mir-346	0	0.0	N	TCGA-AA-3941-01A
hsa-mir-3653	14	19.80184	N	TCGA-AA-3941-01A
hsa-mir-375	7910	11188.039689	N	TCGA-AA-3941-01A
hsa-mir-484	57	80.621778	N	TCGA-AA-3941-01A
hsa-mir-760	2	2.828834	N	TCGA-AA-3941-01A
hsa-mir-1249	0	0.0	N	TCGA-AA-3532-01A
hsa-mir-1538	1	0.385439	N	TCGA-AA-3532-01A
hsa-mir-1976	4	1.541757	N	TCGA-AA-3532-01A
hsa-mir-2110	6	2.312636	N	TCGA-AA-3532-01A
