miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped	Sample ID
hsa-mir-190b	63	37.756814	N	TCGA-A2-A04R-01A
hsa-mir-301b	4	2.397258	N	TCGA-A2-A04R-01A
hsa-mir-375	52751	31614.439404	N	TCGA-A2-A04R-01A
hsa-mir-429	107	64.126652	N	TCGA-A2-A04R-01A
hsa-mir-592	6	3.595887	N	TCGA-A2-A04R-01A
hsa-mir-190b	3	1.524486	N	TCGA-E9-A1NA-01A
hsa-mir-301b	0	0.0	N	TCGA-E9-A1NA-01A
hsa-mir-375	46455	23606.658343	N	TCGA-E9-A1NA-01A
hsa-mir-429	71	36.079491	N	TCGA-E9-A1NA-01A
hsa-mir-592	12	6.097942	N	TCGA-E9-A1NA-01A
hsa-mir-190b	45	6.518937	N	TCGA-OL-A97C-01A
hsa-mir-301b	16	2.317844	N	TCGA-OL-A97C-01A
hsa-mir-375	10668	1545.422649	N	TCGA-OL-A97C-01A
hsa-mir-429	221	32.015224	N	TCGA-OL-A97C-01A
hsa-mir-592	47	6.808667	N	TCGA-OL-A97C-01A
hsa-mir-190b	49	25.710664	N	TCGA-A8-A06N-01A
hsa-mir-301b	1	0.524707	N	TCGA-A8-A06N-01A
hsa-mir-375	1473	772.894034	N	TCGA-A8-A06N-01A
hsa-mir-429	39	20.46359	N	TCGA-A8-A06N-01A
hsa-mir-592	1	0.524707	N	TCGA-A8-A06N-01A
hsa-mir-190b	12	13.160131	N	TCGA-AN-A04D-01A
hsa-mir-301b	4	4.38671	N	TCGA-AN-A04D-01A
hsa-mir-375	85209	93446.802911	N	TCGA-AN-A04D-01A
hsa-mir-429	607	665.683312	N	TCGA-AN-A04D-01A
hsa-mir-592	10	10.966776	N	TCGA-AN-A04D-01A
hsa-mir-190b	2	0.92736	N	TCGA-E2-A1LG-01A
hsa-mir-301b	1	0.46368	N	TCGA-E2-A1LG-01A
hsa-mir-375	1506	698.302328	N	TCGA-E2-A1LG-01A
hsa-mir-429	134	62.133142	N	TCGA-E2-A1LG-01A
hsa-mir-592	16	7.418883	N	TCGA-E2-A1LG-01A
hsa-mir-190b	169	24.677156	N	TCGA-5L-AAT0-01A
hsa-mir-301b	2	0.292037	N	TCGA-5L-AAT0-01A
hsa-mir-375	114947	16784.408827	N	TCGA-5L-AAT0-01A
hsa-mir-429	762	111.266232	N	TCGA-5L-AAT0-01A
hsa-mir-592	6	0.876112	N	TCGA-5L-AAT0-01A
hsa-mir-190b	1	0.316735	N	TCGA-A2-A3XX-01A
hsa-mir-301b	29	9.185325	N	TCGA-A2-A3XX-01A
hsa-mir-375	9487	3004.868222	N	TCGA-A2-A3XX-01A
hsa-mir-429	796	252.121335	N	TCGA-A2-A3XX-01A
hsa-mir-592	28	8.86859	N	TCGA-A2-A3XX-01A
hsa-mir-190b	25	6.548473	N	TCGA-AR-A2LL-01A
hsa-mir-301b	0	0.0	N	TCGA-AR-A2LL-01A
hsa-mir-375	1275	333.972115	N	TCGA-AR-A2LL-01A
hsa-mir-429	174	45.577371	N	TCGA-AR-A2LL-01A
hsa-mir-592	5	1.309695	N	TCGA-AR-A2LL-01A
hsa-mir-190b	36	31.067264	N	TCGA-AO-A03N-01B
hsa-mir-301b	0	0.0	N	TCGA-AO-A03N-01B
hsa-mir-375	37139	32050.197795	N	TCGA-AO-A03N-01B
hsa-mir-429	104	89.749874	N	TCGA-AO-A03N-01B
hsa-mir-592	7	6.040857	N	TCGA-AO-A03N-01B
hsa-mir-190b	120	19.49719	N	TCGA-EW-A1OX-01A
hsa-mir-301b	1	0.162477	N	TCGA-EW-A1OX-01A
hsa-mir-375	1621463	263449.771095	N	TCGA-EW-A1OX-01A
hsa-mir-429	130	21.121956	N	TCGA-EW-A1OX-01A
hsa-mir-592	27	4.386868	N	TCGA-EW-A1OX-01A
hsa-mir-190b	42	23.848568	N	TCGA-E2-A15S-01A
hsa-mir-301b	8	4.542584	N	TCGA-E2-A15S-01A
hsa-mir-375	31469	17868.823789	N	TCGA-E2-A15S-01A
hsa-mir-429	176	99.936858	N	TCGA-E2-A15S-01A
hsa-mir-592	4	2.271292	N	TCGA-E2-A15S-01A
hsa-mir-190b	1	0.978907	N	TCGA-B6-A0IQ-01A
hsa-mir-301b	14	13.704705	N	TCGA-B6-A0IQ-01A
hsa-mir-375	12464	12201.102837	N	TCGA-B6-A0IQ-01A
hsa-mir-429	378	370.027028	N	TCGA-B6-A0IQ-01A
hsa-mir-592	15	14.683612	N	TCGA-B6-A0IQ-01A
hsa-mir-190b	93	18.286245	N	TCGA-AQ-A1H3-01A
hsa-mir-301b	6	1.179758	N	TCGA-AQ-A1H3-01A
hsa-mir-375	9582	1884.073074	N	TCGA-AQ-A1H3-01A
hsa-mir-429	509	100.08278	N	TCGA-AQ-A1H3-01A
hsa-mir-592	12	2.359515	N	TCGA-AQ-A1H3-01A
hsa-mir-190b	3	0.569725	N	TCGA-AC-A5EH-01A
hsa-mir-301b	1	0.189908	N	TCGA-AC-A5EH-01A
hsa-mir-375	63263	12014.174002	N	TCGA-AC-A5EH-01A
hsa-mir-429	157	29.815616	N	TCGA-AC-A5EH-01A
hsa-mir-592	48	9.115602	N	TCGA-AC-A5EH-01A
hsa-mir-190b	12	6.813718	N	TCGA-BH-A1F2-01A
hsa-mir-301b	6	3.406859	N	TCGA-BH-A1F2-01A
hsa-mir-375	14553	8263.336576	N	TCGA-BH-A1F2-01A
hsa-mir-429	77	43.721358	N	TCGA-BH-A1F2-01A
hsa-mir-592	9	5.110289	N	TCGA-BH-A1F2-01A
hsa-mir-190b	6	2.743519	N	TCGA-A2-A4S3-01A
hsa-mir-301b	2	0.914506	N	TCGA-A2-A4S3-01A
hsa-mir-375	38110	17425.920405	N	TCGA-A2-A4S3-01A
hsa-mir-429	9	4.115279	N	TCGA-A2-A4S3-01A
hsa-mir-592	21	9.602318	N	TCGA-A2-A4S3-01A
hsa-mir-190b	111	28.867309	N	TCGA-BH-A0HQ-01A
hsa-mir-301b	0	0.0	N	TCGA-BH-A0HQ-01A
hsa-mir-375	55374	14400.886304	N	TCGA-BH-A0HQ-01A
hsa-mir-429	606	157.599904	N	TCGA-BH-A0HQ-01A
hsa-mir-592	4	1.040263	N	TCGA-BH-A0HQ-01A
hsa-mir-190b	235	30.240035	N	TCGA-E9-A229-01A
hsa-mir-301b	15	1.930215	N	TCGA-E9-A229-01A
hsa-mir-375	108683	13985.437171	N	TCGA-E9-A229-01A
hsa-mir-429	716	92.135596	N	TCGA-E9-A229-01A
hsa-mir-592	32	4.117792	N	TCGA-E9-A229-01A
hsa-mir-190b	63	32.563255	N	TCGA-AN-A0FS-01A
hsa-mir-301b	2	1.033754	N	TCGA-AN-A0FS-01A
hsa-mir-375	9530	4925.838478	N	TCGA-AN-A0FS-01A
hsa-mir-429	285	147.309965	N	TCGA-AN-A0FS-01A
hsa-mir-592	1	0.516877	N	TCGA-AN-A0FS-01A
hsa-mir-190b	289	62.238113	N	TCGA-GM-A3NY-01A
hsa-mir-301b	2	0.430714	N	TCGA-GM-A3NY-01A
hsa-mir-375	506011	108972.905316	N	TCGA-GM-A3NY-01A
hsa-mir-429	1757	378.381882	N	TCGA-GM-A3NY-01A
hsa-mir-592	35	7.537488	N	TCGA-GM-A3NY-01A
hsa-mir-190b	13	4.815302	N	TCGA-AR-A24U-01A
hsa-mir-301b	3	1.111223	N	TCGA-AR-A24U-01A
hsa-mir-375	11276	4176.718609	N	TCGA-AR-A24U-01A
hsa-mir-429	232	85.934615	N	TCGA-AR-A24U-01A
hsa-mir-592	17	6.296933	N	TCGA-AR-A24U-01A
hsa-mir-190b	41	22.071799	N	TCGA-A2-A0ER-01A
hsa-mir-301b	2	1.076673	N	TCGA-A2-A0ER-01A
hsa-mir-375	84538	45509.896241	N	TCGA-A2-A0ER-01A
hsa-mir-429	1097	590.555208	N	TCGA-A2-A0ER-01A
hsa-mir-592	9	4.845029	N	TCGA-A2-A0ER-01A
hsa-mir-190b	30	17.422028	N	TCGA-A2-A0CT-01A
hsa-mir-301b	1	0.580734	N	TCGA-A2-A0CT-01A
hsa-mir-375	9078	5271.905587	N	TCGA-A2-A0CT-01A
hsa-mir-429	64	37.166992	N	TCGA-A2-A0CT-01A
hsa-mir-592	7	4.06514	N	TCGA-A2-A0CT-01A
hsa-mir-190b	138	93.750064	N	TCGA-A8-A08G-01A
hsa-mir-301b	4	2.717393	N	TCGA-A8-A08G-01A
hsa-mir-375	57784	39255.461451	N	TCGA-A8-A08G-01A
hsa-mir-429	298	202.44579	N	TCGA-A8-A08G-01A
hsa-mir-592	7	4.755438	N	TCGA-A8-A08G-01A
hsa-mir-190b	41	15.032318	N	TCGA-B6-A0WZ-01A
hsa-mir-301b	1	0.366642	N	TCGA-B6-A0WZ-01A
hsa-mir-375	42231	15483.653821	N	TCGA-B6-A0WZ-01A
hsa-mir-429	402	147.390041	N	TCGA-B6-A0WZ-01A
hsa-mir-592	7	2.566493	N	TCGA-B6-A0WZ-01A
hsa-mir-190b	103	37.352634	N	TCGA-E2-A15G-01A
hsa-mir-301b	1	0.362647	N	TCGA-E2-A15G-01A
hsa-mir-375	70966	25735.602101	N	TCGA-E2-A15G-01A
hsa-mir-429	249	90.299086	N	TCGA-E2-A15G-01A
hsa-mir-592	19	6.890292	N	TCGA-E2-A15G-01A
hsa-mir-190b	1	0.538071	N	TCGA-BH-A0E6-01A
hsa-mir-301b	9	4.842638	N	TCGA-BH-A0E6-01A
hsa-mir-375	14511	7807.947415	N	TCGA-BH-A0E6-01A
hsa-mir-429	195	104.923833	N	TCGA-BH-A0E6-01A
hsa-mir-592	3	1.614213	N	TCGA-BH-A0E6-01A
hsa-mir-190b	52	17.742741	N	TCGA-D8-A141-01A
hsa-mir-301b	1	0.341207	N	TCGA-D8-A141-01A
hsa-mir-375	12767	4356.184164	N	TCGA-D8-A141-01A
hsa-mir-429	187	63.805627	N	TCGA-D8-A141-01A
hsa-mir-592	16	5.459305	N	TCGA-D8-A141-01A
hsa-mir-190b	45	17.014718	N	TCGA-BH-A1EW-01A
hsa-mir-301b	1	0.378105	N	TCGA-BH-A1EW-01A
hsa-mir-375	19248	7277.762254	N	TCGA-BH-A1EW-01A
hsa-mir-429	222	83.939278	N	TCGA-BH-A1EW-01A
hsa-mir-592	2	0.75621	N	TCGA-BH-A1EW-01A
hsa-mir-190b	423	73.079348	N	TCGA-E9-A1N3-01A
hsa-mir-301b	5	0.863822	N	TCGA-E9-A1N3-01A
hsa-mir-375	804130	138925.049441	N	TCGA-E9-A1N3-01A
hsa-mir-429	1405	242.734004	N	TCGA-E9-A1N3-01A
hsa-mir-592	27	4.664639	N	TCGA-E9-A1N3-01A
hsa-mir-190b	124	51.213195	N	TCGA-A8-A06Y-01A
hsa-mir-301b	1	0.41301	N	TCGA-A8-A06Y-01A
hsa-mir-375	117625	48580.258717	N	TCGA-A8-A06Y-01A
hsa-mir-429	202	83.427947	N	TCGA-A8-A06Y-01A
hsa-mir-592	30	12.390289	N	TCGA-A8-A06Y-01A
hsa-mir-190b	10	5.208914	N	TCGA-A2-A0SW-01A
hsa-mir-301b	0	0.0	N	TCGA-A2-A0SW-01A
hsa-mir-375	63326	32985.968228	N	TCGA-A2-A0SW-01A
hsa-mir-429	219	114.075215	N	TCGA-A2-A0SW-01A
hsa-mir-592	12	6.250697	N	TCGA-A2-A0SW-01A
hsa-mir-190b	14	9.015507	N	TCGA-AO-A0JI-01A
hsa-mir-301b	0	0.0	N	TCGA-AO-A0JI-01A
hsa-mir-375	103863	66884.112101	N	TCGA-AO-A0JI-01A
hsa-mir-429	58	37.349956	N	TCGA-AO-A0JI-01A
hsa-mir-592	6	3.863789	N	TCGA-AO-A0JI-01A
hsa-mir-190b	2	1.425529	N	TCGA-AN-A0FL-01A
hsa-mir-301b	4	2.851058	N	TCGA-AN-A0FL-01A
hsa-mir-375	36044	25690.882602	N	TCGA-AN-A0FL-01A
hsa-mir-429	1992	1419.826827	N	TCGA-AN-A0FL-01A
hsa-mir-592	29	20.67017	N	TCGA-AN-A0FL-01A
hsa-mir-190b	244	38.46437	N	TCGA-A2-A0CK-01A
hsa-mir-301b	6	0.945845	N	TCGA-A2-A0CK-01A
hsa-mir-375	14489	2284.058426	N	TCGA-A2-A0CK-01A
hsa-mir-429	816	128.634942	N	TCGA-A2-A0CK-01A
hsa-mir-592	40	6.305634	N	TCGA-A2-A0CK-01A
hsa-mir-190b	168	30.994789	N	TCGA-E2-A572-01A
hsa-mir-301b	3	0.553478	N	TCGA-E2-A572-01A
hsa-mir-375	331715	61199.026026	N	TCGA-E2-A572-01A
hsa-mir-429	500	92.246395	N	TCGA-E2-A572-01A
hsa-mir-592	6	1.106957	N	TCGA-E2-A572-01A
hsa-mir-190b	155	95.157058	N	TCGA-AN-A0XN-01A
hsa-mir-301b	2	1.227833	N	TCGA-AN-A0XN-01A
hsa-mir-375	42739	26238.177503	N	TCGA-AN-A0XN-01A
hsa-mir-429	140	85.948311	N	TCGA-AN-A0XN-01A
hsa-mir-592	19	11.664414	N	TCGA-AN-A0XN-01A
hsa-mir-190b	162	83.571409	N	TCGA-A7-A0CH-01A
hsa-mir-301b	0	0.0	N	TCGA-A7-A0CH-01A
hsa-mir-375	17635	9097.418469	N	TCGA-A7-A0CH-01A
hsa-mir-429	751	387.420543	N	TCGA-A7-A0CH-01A
hsa-mir-592	9	4.642856	N	TCGA-A7-A0CH-01A
hsa-mir-190b	35	27.794763	N	TCGA-BH-A18F-01A
hsa-mir-301b	1	0.794136	N	TCGA-BH-A18F-01A
hsa-mir-375	13370	10617.599644	N	TCGA-BH-A18F-01A
hsa-mir-429	135	107.208373	N	TCGA-BH-A18F-01A
hsa-mir-592	0	0.0	N	TCGA-BH-A18F-01A
hsa-mir-190b	1	0.984113	N	TCGA-A8-A0A7-01A
hsa-mir-301b	2	1.968227	N	TCGA-A8-A0A7-01A
hsa-mir-375	34011	33470.682768	N	TCGA-A8-A0A7-01A
hsa-mir-429	195	191.902124	N	TCGA-A8-A0A7-01A
hsa-mir-592	1	0.984113	N	TCGA-A8-A0A7-01A
hsa-mir-190b	72	8.99251	N	TCGA-EW-A6SA-01A
hsa-mir-301b	5	0.62448	N	TCGA-EW-A6SA-01A
hsa-mir-375	131877	16470.906794	N	TCGA-EW-A6SA-01A
hsa-mir-429	1289	160.990915	N	TCGA-EW-A6SA-01A
hsa-mir-592	168	20.982524	N	TCGA-EW-A6SA-01A
hsa-mir-190b	26	14.827801	N	TCGA-B6-A0X5-01A
hsa-mir-301b	9	5.1327	N	TCGA-B6-A0X5-01A
hsa-mir-375	289051	164845.793724	N	TCGA-B6-A0X5-01A
hsa-mir-429	473	269.751914	N	TCGA-B6-A0X5-01A
hsa-mir-592	107	61.022103	N	TCGA-B6-A0X5-01A
hsa-mir-190b	3	1.159615	N	TCGA-GM-A3XL-01A
hsa-mir-301b	4	1.546153	N	TCGA-GM-A3XL-01A
hsa-mir-375	7231	2795.058186	N	TCGA-GM-A3XL-01A
hsa-mir-429	58	22.419219	N	TCGA-GM-A3XL-01A
hsa-mir-592	4	1.546153	N	TCGA-GM-A3XL-01A
hsa-mir-190b	75	26.651372	N	TCGA-BH-A1FR-01A
hsa-mir-301b	6	2.13211	N	TCGA-BH-A1FR-01A
hsa-mir-375	167976	59690.545586	N	TCGA-BH-A1FR-01A
hsa-mir-429	335	119.042796	N	TCGA-BH-A1FR-01A
hsa-mir-592	76	27.006724	N	TCGA-BH-A1FR-01A
hsa-mir-190b	0	0.0	N	TCGA-B6-A3ZX-01A
hsa-mir-301b	6	1.913165	N	TCGA-B6-A3ZX-01A
hsa-mir-375	31694	10105.973378	N	TCGA-B6-A3ZX-01A
hsa-mir-429	165	52.612028	N	TCGA-B6-A3ZX-01A
hsa-mir-592	3	0.956582	N	TCGA-B6-A3ZX-01A
hsa-mir-190b	27	3.671264	N	TCGA-AC-A2FM-01A
hsa-mir-301b	0	0.0	N	TCGA-AC-A2FM-01A
hsa-mir-375	32769	4455.690901	N	TCGA-AC-A2FM-01A
hsa-mir-429	984	133.797182	N	TCGA-AC-A2FM-01A
hsa-mir-592	10	1.359727	N	TCGA-AC-A2FM-01A
hsa-mir-190b	51	14.08876	N	TCGA-BH-A209-01A
hsa-mir-301b	57	15.746261	N	TCGA-BH-A209-01A
hsa-mir-375	2175	600.844165	N	TCGA-BH-A209-01A
hsa-mir-429	506	139.782597	N	TCGA-BH-A209-01A
hsa-mir-592	21	5.801254	N	TCGA-BH-A209-01A
hsa-mir-190b	14	13.537269	N	TCGA-E2-A1IF-01A
hsa-mir-301b	4	3.867791	N	TCGA-E2-A1IF-01A
hsa-mir-375	4389	4243.933853	N	TCGA-E2-A1IF-01A
hsa-mir-429	107	103.463414	N	TCGA-E2-A1IF-01A
hsa-mir-592	3	2.900843	N	TCGA-E2-A1IF-01A
hsa-mir-190b	24	26.617602	N	TCGA-E2-A109-01A
hsa-mir-301b	1	1.109067	N	TCGA-E2-A109-01A
hsa-mir-375	32818	36397.351992	N	TCGA-E2-A109-01A
hsa-mir-429	155	171.905343	N	TCGA-E2-A109-01A
hsa-mir-592	8	8.872534	N	TCGA-E2-A109-01A
hsa-mir-190b	37	7.1073	N	TCGA-A2-A3XZ-01A
hsa-mir-301b	7	1.344624	N	TCGA-A2-A3XZ-01A
hsa-mir-375	11012	2115.28617	N	TCGA-A2-A3XZ-01A
hsa-mir-429	672	129.083936	N	TCGA-A2-A3XZ-01A
hsa-mir-592	7	1.344624	N	TCGA-A2-A3XZ-01A
hsa-mir-190b	68	43.860187	N	TCGA-BH-A0H0-01A
hsa-mir-301b	2	1.290005	N	TCGA-BH-A0H0-01A
hsa-mir-375	35444	22861.477276	N	TCGA-BH-A0H0-01A
hsa-mir-429	398	256.711092	N	TCGA-BH-A0H0-01A
hsa-mir-592	7	4.515019	N	TCGA-BH-A0H0-01A
hsa-mir-190b	107	5.917816	N	TCGA-BH-A208-01A
hsa-mir-301b	31	1.714508	N	TCGA-BH-A208-01A
hsa-mir-375	542845	30022.962233	N	TCGA-BH-A208-01A
hsa-mir-429	1379	76.267931	N	TCGA-BH-A208-01A
hsa-mir-592	48	2.654721	N	TCGA-BH-A208-01A
hsa-mir-190b	33	18.788506	N	TCGA-AR-A24P-01A
hsa-mir-301b	1	0.569349	N	TCGA-AR-A24P-01A
hsa-mir-375	9409	5357.001537	N	TCGA-AR-A24P-01A
hsa-mir-429	199	113.300383	N	TCGA-AR-A24P-01A
hsa-mir-592	5	2.846743	N	TCGA-AR-A24P-01A
hsa-mir-190b	18	4.753393	N	TCGA-AR-A24T-01A
hsa-mir-301b	0	0.0	N	TCGA-AR-A24T-01A
hsa-mir-375	112146	29615.220786	N	TCGA-AR-A24T-01A
hsa-mir-429	12	3.168928	N	TCGA-AR-A24T-01A
hsa-mir-592	6	1.584464	N	TCGA-AR-A24T-01A
hsa-mir-190b	180	16.113036	N	TCGA-A2-A0CW-01A
hsa-mir-301b	17	1.521787	N	TCGA-A2-A0CW-01A
hsa-mir-375	236489	21169.754506	N	TCGA-A2-A0CW-01A
hsa-mir-429	1117	99.990341	N	TCGA-A2-A0CW-01A
hsa-mir-592	62	5.550046	N	TCGA-A2-A0CW-01A
hsa-mir-190b	69	12.308197	N	TCGA-A7-A4SA-01A
hsa-mir-301b	3	0.535139	N	TCGA-A7-A4SA-01A
hsa-mir-375	5859	1045.126489	N	TCGA-A7-A4SA-01A
hsa-mir-429	443	79.022194	N	TCGA-A7-A4SA-01A
hsa-mir-592	17	3.032454	N	TCGA-A7-A4SA-01A
hsa-mir-190b	58	11.886203	N	TCGA-E2-A1IK-01A
hsa-mir-301b	2	0.409869	N	TCGA-E2-A1IK-01A
hsa-mir-375	375128	76876.682897	N	TCGA-E2-A1IK-01A
hsa-mir-429	385	78.899797	N	TCGA-E2-A1IK-01A
hsa-mir-592	11	2.25428	N	TCGA-E2-A1IK-01A
hsa-mir-190b	92	24.286248	N	TCGA-LL-A5YL-01A
hsa-mir-301b	2	0.527962	N	TCGA-LL-A5YL-01A
hsa-mir-375	162261	42833.814483	N	TCGA-LL-A5YL-01A
hsa-mir-429	202	53.324154	N	TCGA-LL-A5YL-01A
hsa-mir-592	9	2.375829	N	TCGA-LL-A5YL-01A
hsa-mir-190b	786	139.723348	N	TCGA-E9-A1RC-01A
hsa-mir-301b	7	1.244356	N	TCGA-E9-A1RC-01A
hsa-mir-375	112074	19922.842847	N	TCGA-E9-A1RC-01A
hsa-mir-429	995	176.876248	N	TCGA-E9-A1RC-01A
hsa-mir-592	61	10.843669	N	TCGA-E9-A1RC-01A
hsa-mir-190b	66	27.549129	N	TCGA-A8-A07I-01A
hsa-mir-301b	12	5.008933	N	TCGA-A8-A07I-01A
hsa-mir-375	101981	42567.99626	N	TCGA-A8-A07I-01A
hsa-mir-429	198	82.647388	N	TCGA-A8-A07I-01A
hsa-mir-592	9	3.756699	N	TCGA-A8-A07I-01A
hsa-mir-190b	38	13.257098	N	TCGA-AO-A0J3-01A
hsa-mir-301b	1	0.348871	N	TCGA-AO-A0J3-01A
hsa-mir-375	184675	64427.75213	N	TCGA-AO-A0J3-01A
hsa-mir-429	487	169.900178	N	TCGA-AO-A0J3-01A
hsa-mir-592	31	10.815001	N	TCGA-AO-A0J3-01A
hsa-mir-190b	46	8.468498	N	TCGA-D8-A4Z1-01A
hsa-mir-301b	1	0.184098	N	TCGA-D8-A4Z1-01A
hsa-mir-375	68527	12615.668636	N	TCGA-D8-A4Z1-01A
hsa-mir-429	296	54.492943	N	TCGA-D8-A4Z1-01A
hsa-mir-592	1	0.184098	N	TCGA-D8-A4Z1-01A
hsa-mir-190b	2	0.440902	N	TCGA-BH-A1FU-01A
hsa-mir-301b	10	2.204509	N	TCGA-BH-A1FU-01A
hsa-mir-375	25708	5667.351093	N	TCGA-BH-A1FU-01A
hsa-mir-429	420	92.589367	N	TCGA-BH-A1FU-01A
hsa-mir-592	25	5.511272	N	TCGA-BH-A1FU-01A
hsa-mir-190b	67	16.023893	N	TCGA-D8-A27K-01A
hsa-mir-301b	0	0.0	N	TCGA-D8-A27K-01A
hsa-mir-375	63686	15231.308487	N	TCGA-D8-A27K-01A
hsa-mir-429	229	54.768232	N	TCGA-D8-A27K-01A
hsa-mir-592	4	0.95665	N	TCGA-D8-A27K-01A
hsa-mir-190b	0	0.0	N	TCGA-D8-A1XK-01A
hsa-mir-301b	30	11.891031	N	TCGA-D8-A1XK-01A
hsa-mir-375	17743	7032.751862	N	TCGA-D8-A1XK-01A
hsa-mir-429	282	111.775688	N	TCGA-D8-A1XK-01A
hsa-mir-592	4	1.585471	N	TCGA-D8-A1XK-01A
hsa-mir-190b	27	7.774599	N	TCGA-E2-A1BC-01A
hsa-mir-301b	2	0.575896	N	TCGA-E2-A1BC-01A
hsa-mir-375	15479	4457.148715	N	TCGA-E2-A1BC-01A
hsa-mir-429	401	115.46719	N	TCGA-E2-A1BC-01A
hsa-mir-592	21	6.04691	N	TCGA-E2-A1BC-01A
hsa-mir-190b	15	7.963411	N	TCGA-B6-A1KN-01A
hsa-mir-301b	3	1.592682	N	TCGA-B6-A1KN-01A
hsa-mir-375	6722	3568.669818	N	TCGA-B6-A1KN-01A
hsa-mir-429	268	142.279606	N	TCGA-B6-A1KN-01A
hsa-mir-592	13	6.901623	N	TCGA-B6-A1KN-01A
hsa-mir-190b	154	37.713042	N	TCGA-AO-A0JG-01A
hsa-mir-301b	1	0.24489	N	TCGA-AO-A0JG-01A
hsa-mir-375	336159	82321.938117	N	TCGA-AO-A0JG-01A
hsa-mir-429	183	44.814849	N	TCGA-AO-A0JG-01A
hsa-mir-592	26	6.367137	N	TCGA-AO-A0JG-01A
hsa-mir-190b	113	102.198442	N	TCGA-AO-A03T-01A
hsa-mir-301b	4	3.617644	N	TCGA-AO-A03T-01A
hsa-mir-375	11627	10515.586619	N	TCGA-AO-A03T-01A
hsa-mir-429	371	335.536479	N	TCGA-AO-A03T-01A
hsa-mir-592	5	4.522055	N	TCGA-AO-A03T-01A
hsa-mir-190b	78	20.174019	N	TCGA-E2-A15M-01A
hsa-mir-301b	7	1.810489	N	TCGA-E2-A15M-01A
hsa-mir-375	35540	9192.110717	N	TCGA-E2-A15M-01A
hsa-mir-429	380	98.283682	N	TCGA-E2-A15M-01A
hsa-mir-592	12	3.103695	N	TCGA-E2-A15M-01A
hsa-mir-190b	250	29.845946	N	TCGA-BH-A42V-01A
hsa-mir-301b	1	0.119384	N	TCGA-BH-A42V-01A
hsa-mir-375	66141	7896.16285	N	TCGA-BH-A42V-01A
hsa-mir-429	682	81.419741	N	TCGA-BH-A42V-01A
hsa-mir-592	3	0.358151	N	TCGA-BH-A42V-01A
hsa-mir-190b	94	34.867271	N	TCGA-A7-A26J-01A
hsa-mir-301b	2	0.741857	N	TCGA-A7-A26J-01A
hsa-mir-375	50906	18882.481719	N	TCGA-A7-A26J-01A
hsa-mir-429	359	133.1633	N	TCGA-A7-A26J-01A
hsa-mir-592	13	4.822069	N	TCGA-A7-A26J-01A
hsa-mir-190b	335	34.063298	N	TCGA-AC-A5XS-01A
hsa-mir-301b	1	0.101681	N	TCGA-AC-A5XS-01A
hsa-mir-375	150012	15253.443138	N	TCGA-AC-A5XS-01A
hsa-mir-429	1961	199.397395	N	TCGA-AC-A5XS-01A
hsa-mir-592	36	3.660534	N	TCGA-AC-A5XS-01A
hsa-mir-190b	191	84.014208	N	TCGA-A2-A0EM-01A
hsa-mir-301b	5	2.199325	N	TCGA-A2-A0EM-01A
hsa-mir-375	4206	1850.072028	N	TCGA-A2-A0EM-01A
hsa-mir-429	313	137.677733	N	TCGA-A2-A0EM-01A
hsa-mir-592	24	10.556759	N	TCGA-A2-A0EM-01A
hsa-mir-190b	56	43.453599	N	TCGA-AO-A1KQ-01A
hsa-mir-301b	3	2.327871	N	TCGA-AO-A1KQ-01A
hsa-mir-375	33637	26100.86977	N	TCGA-AO-A1KQ-01A
hsa-mir-429	58	45.005513	N	TCGA-AO-A1KQ-01A
hsa-mir-592	4	3.103828	N	TCGA-AO-A1KQ-01A
hsa-mir-190b	158	13.430546	N	TCGA-D8-A73W-01A
hsa-mir-301b	6	0.510021	N	TCGA-D8-A73W-01A
hsa-mir-375	511830	43507.317267	N	TCGA-D8-A73W-01A
hsa-mir-429	336	28.56116	N	TCGA-D8-A73W-01A
hsa-mir-592	142	12.07049	N	TCGA-D8-A73W-01A
hsa-mir-190b	2	1.847606	N	TCGA-BH-A1FC-01A
hsa-mir-301b	12	11.085635	N	TCGA-BH-A1FC-01A
hsa-mir-375	153	141.341842	N	TCGA-BH-A1FC-01A
hsa-mir-429	269	248.502977	N	TCGA-BH-A1FC-01A
hsa-mir-592	10	9.238029	N	TCGA-BH-A1FC-01A
hsa-mir-190b	68	27.752463	N	TCGA-E2-A10B-01A
hsa-mir-301b	1	0.408124	N	TCGA-E2-A10B-01A
hsa-mir-375	17786	7258.9015	N	TCGA-E2-A10B-01A
hsa-mir-429	199	81.216766	N	TCGA-E2-A10B-01A
hsa-mir-592	7	2.856871	N	TCGA-E2-A10B-01A
hsa-mir-190b	13	2.383125	N	TCGA-A7-A4SC-01A
hsa-mir-301b	0	0.0	N	TCGA-A7-A4SC-01A
hsa-mir-375	83255	15262.083269	N	TCGA-A7-A4SC-01A
hsa-mir-429	225	41.246396	N	TCGA-A7-A4SC-01A
hsa-mir-592	6	1.099904	N	TCGA-A7-A4SC-01A
hsa-mir-190b	35	37.285052	N	TCGA-A8-A07W-01A
hsa-mir-301b	4	4.261149	N	TCGA-A8-A07W-01A
hsa-mir-375	18121	19304.069184	N	TCGA-A8-A07W-01A
hsa-mir-429	655	697.76311	N	TCGA-A8-A07W-01A
hsa-mir-592	10	10.652872	N	TCGA-A8-A07W-01A
